ID,父id,简称,名称,层级,拼音,长途区号,邮编,首字母,经度,纬度
421281,421200,赤壁,赤壁市,"<span class=""text-danger"">区/县</span>",Chibi,715,437300,C,113.90039,29.72454
421224,421200,通山,通山县,"<span class=""text-danger"">区/县</span>",Tongshan,715,437600,T,114.48239,29.6063
421223,421200,崇阳,崇阳县,"<span class=""text-danger"">区/县</span>",Chongyang,715,437500,C,114.03982,29.55564
421222,421200,通城,通城县,"<span class=""text-danger"">区/县</span>",Tongcheng,715,437400,T,113.81582,29.24568
421221,421200,嘉鱼,嘉鱼县,"<span class=""text-danger"">区/县</span>",Jiayu,715,437200,J,113.93927,29.97054
421202,421200,咸安,咸安区,"<span class=""text-danger"">区/县</span>",Xian'an,715,437000,X,114.29872,29.8529
421200,420000,咸宁,咸宁市,"<span class=""text-success"">市</span>",Xianning,715,437000,X,114.328963,29.832798
421182,421100,武穴,武穴市,"<span class=""text-danger"">区/县</span>",Wuxue,713,435400,W,115.55975,29.84446
421181,421100,麻城,麻城市,"<span class=""text-danger"">区/县</span>",Macheng,713,438300,M,115.00988,31.17228
421127,421100,黄梅,黄梅县,"<span class=""text-danger"">区/县</span>",Huangmei,713,435500,H,115.94427,30.07033
421126,421100,蕲春,蕲春县,"<span class=""text-danger"">区/县</span>",Qichun,713,435300,Q,115.43615,30.22613
421125,421100,浠水,浠水县,"<span class=""text-danger"">区/县</span>",Xishui,713,438200,X,115.26913,30.45265
421124,421100,英山,英山县,"<span class=""text-danger"">区/县</span>",Yingshan,713,438700,Y,115.68142,30.73516
421123,421100,罗田,罗田县,"<span class=""text-danger"">区/县</span>",Luotian,713,438600,L,115.39971,30.78255
421122,421100,红安,红安县,"<span class=""text-danger"">区/县</span>",Hong'an,713,438400,H,114.6224,31.28668
421121,421100,团风,团风县,"<span class=""text-danger"">区/县</span>",Tuanfeng,713,438000,T,114.87228,30.64359
421102,421100,黄州,黄州区,"<span class=""text-danger"">区/县</span>",Huangzhou,713,438000,H,114.88008,30.43436
421100,420000,黄冈,黄冈市,"<span class=""text-success"">市</span>",Huanggang,713,438000,H,114.879365,30.447711
421087,421000,松滋,松滋市,"<span class=""text-danger"">区/县</span>",Songzi,716,434200,S,111.76739,30.16965
421083,421000,洪湖,洪湖市,"<span class=""text-danger"">区/县</span>",Honghu,716,433200,H,113.47598,29.827
421081,421000,石首,石首市,"<span class=""text-danger"">区/县</span>",Shishou,716,434400,S,112.42636,29.72127
421024,421000,江陵,江陵县,"<span class=""text-danger"">区/县</span>",Jiangling,716,434100,J,112.42468,30.04174
421023,421000,监利,监利县,"<span class=""text-danger"">区/县</span>",Jianli,716,433300,J,112.89462,29.81494
421022,421000,公安,公安县,"<span class=""text-danger"">区/县</span>",Gong'an,716,434300,G,112.23242,30.05902
421003,421000,荆州,荆州区,"<span class=""text-danger"">区/县</span>",Jingzhou,716,434020,J,112.19006,30.35264
421002,421000,沙市,沙市区,"<span class=""text-danger"">区/县</span>",Shashi,716,434000,S,112.25543,30.31107
421000,420000,荆州,荆州市,"<span class=""text-success"">市</span>",Jingzhou,716,434000,J,112.23813,30.326857
420984,420900,汉川,汉川市,"<span class=""text-danger"">区/县</span>",Hanchuan,712,432300,H,113.83898,30.66117
420982,420900,安陆,安陆市,"<span class=""text-danger"">区/县</span>",Anlu,712,432600,A,113.68557,31.25693
420981,420900,应城,应城市,"<span class=""text-danger"">区/县</span>",Yingcheng,712,432400,Y,113.57287,30.92834
420923,420900,云梦,云梦县,"<span class=""text-danger"">区/县</span>",Yunmeng,712,432500,Y,113.75289,31.02093
420922,420900,大悟,大悟县,"<span class=""text-danger"">区/县</span>",Dawu,712,432800,D,114.12564,31.56176
420921,420900,孝昌,孝昌县,"<span class=""text-danger"">区/县</span>",Xiaochang,712,432900,X,113.99795,31.25799
420902,420900,孝南,孝南区,"<span class=""text-danger"">区/县</span>",Xiaonan,712,432100,X,113.91111,30.9168
420900,420000,孝感,孝感市,"<span class=""text-success"">市</span>",Xiaogan,712,432000,X,113.926655,30.926423
420882,420800,京山,京山市,"<span class=""text-danger"">区/县</span>",Jingshan,724,431800,J,113.11074,31.0224
420881,420800,钟祥,钟祥市,"<span class=""text-danger"">区/县</span>",Zhongxiang,724,431900,Z,112.58932,31.1678
420822,420800,沙洋,沙洋县,"<span class=""text-danger"">区/县</span>",Shayang,724,448200,S,112.58853,30.70916
420804,420800,掇刀,掇刀区,"<span class=""text-danger"">区/县</span>",Duodao,724,448000,D,112.208,30.97316
420802,420800,东宝,东宝区,"<span class=""text-danger"">区/县</span>",Dongbao,724,448000,D,112.20147,31.05192
420800,420000,荆门,荆门市,"<span class=""text-success"">市</span>",Jingmen,724,448000,J,112.204251,31.03542
420704,420700,鄂城,鄂城区,"<span class=""text-danger"">区/县</span>",Echeng,711,436000,E,114.89158,30.40024
420703,420700,华容,华容区,"<span class=""text-danger"">区/县</span>",Huarong,711,436000,H,114.73568,30.53328
420702,420700,梁子湖,梁子湖区,"<span class=""text-danger"">区/县</span>",Liangzihu,711,436000,L,114.68463,30.10003
420700,420000,鄂州,鄂州市,"<span class=""text-success"">市</span>",Ezhou,711,436000,E,114.890593,30.396536
420684,420600,宜城,宜城市,"<span class=""text-danger"">区/县</span>",Yicheng,710,441400,Y,112.25772,31.71972
420683,420600,枣阳,枣阳市,"<span class=""text-danger"">区/县</span>",Zaoyang,710,441200,Z,112.77444,32.13142
420682,420600,老河口,老河口市,"<span class=""text-danger"">区/县</span>",Laohekou,710,441800,L,111.67117,32.38476
420626,420600,保康,保康县,"<span class=""text-danger"">区/县</span>",Baokang,710,441600,B,111.26138,31.87874
420625,420600,谷城,谷城县,"<span class=""text-danger"">区/县</span>",Gucheng,710,441700,G,111.65267,32.26377
420624,420600,南漳,南漳县,"<span class=""text-danger"">区/县</span>",Nanzhang,710,441500,N,111.84603,31.77653
420607,420600,襄州,襄州区,"<span class=""text-danger"">区/县</span>",Xiangzhou,710,441100,X,112.150327,32.015088
420606,420600,樊城,樊城区,"<span class=""text-danger"">区/县</span>",Fancheng,710,441000,F,112.13546,32.04482
420602,420600,襄城,襄城区,"<span class=""text-danger"">区/县</span>",Xiangcheng,710,441000,X,112.13372,32.01017
420600,420000,襄阳,襄阳市,"<span class=""text-success"">市</span>",Xiangyang,710,441000,X,112.144146,32.042426
420583,420500,枝江,枝江市,"<span class=""text-danger"">区/县</span>",Zhijiang,717,443200,Z,111.76855,30.42612
420582,420500,当阳,当阳市,"<span class=""text-danger"">区/县</span>",Dangyang,717,444100,D,111.78912,30.8208
420581,420500,宜都,宜都市,"<span class=""text-danger"">区/县</span>",Yidu,717,443000,Y,111.45025,30.37807
420529,420500,五峰,五峰土家族自治县,"<span class=""text-danger"">区/县</span>",Wufeng,717,443400,W,110.6748,30.19856
420528,420500,长阳,长阳土家族自治县,"<span class=""text-danger"">区/县</span>",Changyang,717,443500,C,111.20105,30.47052
420527,420500,秭归,秭归县,"<span class=""text-danger"">区/县</span>",Zigui,717,443600,Z,110.98156,30.82702
420526,420500,兴山,兴山县,"<span class=""text-danger"">区/县</span>",Xingshan,717,443700,X,110.74951,31.34686
420525,420500,远安,远安县,"<span class=""text-danger"">区/县</span>",Yuan'an,717,444200,Y,111.6416,31.05989
420506,420500,夷陵,夷陵区,"<span class=""text-danger"">区/县</span>",Yiling,717,443100,Y,111.3262,30.76881
420505,420500,猇亭,猇亭区,"<span class=""text-danger"">区/县</span>",Xiaoting,717,443000,X,111.44079,30.52663
420504,420500,点军,点军区,"<span class=""text-danger"">区/县</span>",Dianjun,717,443000,D,111.26828,30.6934
420503,420500,伍家岗,伍家岗区,"<span class=""text-danger"">区/县</span>",Wujiagang,717,443000,W,111.3609,30.64434
420502,420500,西陵,西陵区,"<span class=""text-danger"">区/县</span>",Xiling,717,443000,X,111.28573,30.71077
420500,420000,宜昌,宜昌市,"<span class=""text-success"">市</span>",Yichang,717,443000,Y,111.290843,30.702636
420381,420300,丹江口,丹江口市,"<span class=""text-danger"">区/县</span>",Danjiangkou,719,442700,D,111.51525,32.54085
420325,420300,房县,房县,"<span class=""text-danger"">区/县</span>",Fangxian,719,442100,F,110.74386,32.05794
420324,420300,竹溪,竹溪县,"<span class=""text-danger"">区/县</span>",Zhuxi,719,442300,Z,109.71798,32.31901
420323,420300,竹山,竹山县,"<span class=""text-danger"">区/县</span>",Zhushan,719,442200,Z,110.23071,32.22536
420322,420300,郧西,郧西县,"<span class=""text-danger"">区/县</span>",Yunxi,719,442600,Y,110.42556,32.99349
420304,420300,郧阳,郧阳区,"<span class=""text-danger"">区/县</span>",Yunyang,719,442500,Y,110.81854,32.83593
420303,420300,张湾,张湾区,"<span class=""text-danger"">区/县</span>",Zhangwan,719,442000,Z,110.77067,32.65195
420302,420300,茅箭,茅箭区,"<span class=""text-danger"">区/县</span>",Maojian,719,442000,M,110.81341,32.59153
420300,420000,十堰,十堰市,"<span class=""text-success"">市</span>",Shiyan,719,442000,S,110.785239,32.647017
420281,420200,大冶,大冶市,"<span class=""text-danger"">区/县</span>",Daye,714,435100,D,114.97174,30.09438
420222,420200,阳新,阳新县,"<span class=""text-danger"">区/县</span>",Yangxin,714,435200,Y,115.21527,29.83038
420205,420200,铁山,铁山区,"<span class=""text-danger"">区/县</span>",Tieshan,714,435000,T,114.90109,30.20678
420204,420200,下陆,下陆区,"<span class=""text-danger"">区/县</span>",Xialu,714,435000,X,114.96112,30.17368
420203,420200,西塞山,西塞山区,"<span class=""text-danger"">区/县</span>",Xisaishan,714,435001,X,115.11016,30.20487
420202,420200,黄石港,黄石港区,"<span class=""text-danger"">区/县</span>",Huangshigang,714,435000,H,115.06604,30.22279
420200,420000,黄石,黄石市,"<span class=""text-success"">市</span>",Huangshi,714,435000,H,115.077048,30.220074
420117,420100,新洲,新洲区,"<span class=""text-danger"">区/县</span>",Xinzhou,27,431400,X,114.80136,30.84145
420116,420100,黄陂,黄陂区,"<span class=""text-danger"">区/县</span>",Huangpi,27,432200,H,114.37512,30.88151
420115,420100,江夏,江夏区,"<span class=""text-danger"">区/县</span>",Jiangxia,27,430200,J,114.31301,30.34653
420114,420100,蔡甸,蔡甸区,"<span class=""text-danger"">区/县</span>",Caidian,27,430100,C,114.02929,30.58197
420113,420100,汉南,汉南区,"<span class=""text-danger"">区/县</span>",Hannan,27,430090,H,114.08462,30.30879
420112,420100,东西湖,东西湖区,"<span class=""text-danger"">区/县</span>",Dongxihu,27,430040,D,114.13708,30.61989
420111,420100,洪山,洪山区,"<span class=""text-danger"">区/县</span>",Hongshan,27,430070,H,114.34375,30.49989
420107,420100,青山,青山区,"<span class=""text-danger"">区/县</span>",Qingshan,27,430080,Q,114.39117,30.63427
420106,420100,武昌,武昌区,"<span class=""text-danger"">区/县</span>",Wuchang,27,430000,W,114.31589,30.55389
420105,420100,汉阳,汉阳区,"<span class=""text-danger"">区/县</span>",Hanyang,27,430050,H,114.27478,30.54915
420104,420100,硚口,硚口区,"<span class=""text-danger"">区/县</span>",Qiaokou,27,430000,Q,114.26422,30.56945
420103,420100,江汉,江汉区,"<span class=""text-danger"">区/县</span>",Jianghan,27,430000,J,114.27093,30.60146
420102,420100,江岸,江岸区,"<span class=""text-danger"">区/县</span>",Jiang'an,27,430014,J,114.30943,30.59982
420100,420000,武汉,武汉市,"<span class=""text-success"">市</span>",Wuhan,27,430000,W,114.298572,30.584355
420000,100000,湖北,湖北省,"<span class=""text-primary"">省</span>",Hubei,,,H,114.298572,30.584355
419001,410000,济源,济源市,"<span class=""text-success"">市</span>",Jiyuan,391,454650,J,112.590047,35.090378
411729,411700,新蔡,新蔡县,"<span class=""text-danger"">区/县</span>",Xincai,396,463500,X,114.98199,32.7502
411728,411700,遂平,遂平县,"<span class=""text-danger"">区/县</span>",Suiping,396,463100,S,114.01297,33.14571
411727,411700,汝南,汝南县,"<span class=""text-danger"">区/县</span>",Runan,396,463300,R,114.36138,33.00461
411726,411700,泌阳,泌阳县,"<span class=""text-danger"">区/县</span>",Biyang,396,463700,B,113.32681,32.71781
411725,411700,确山,确山县,"<span class=""text-danger"">区/县</span>",Queshan,396,463200,Q,114.02917,32.80281
411724,411700,正阳,正阳县,"<span class=""text-danger"">区/县</span>",Zhengyang,396,463600,Z,114.38952,32.6039
411723,411700,平舆,平舆县,"<span class=""text-danger"">区/县</span>",Pingyu,396,463400,P,114.63552,32.95727
411722,411700,上蔡,上蔡县,"<span class=""text-danger"">区/县</span>",Shangcai,396,463800,S,114.26825,33.26825
411721,411700,西平,西平县,"<span class=""text-danger"">区/县</span>",Xiping,396,463900,X,114.02322,33.3845
411702,411700,驿城,驿城区,"<span class=""text-danger"">区/县</span>",Yicheng,396,463000,Y,113.99377,32.97316
411700,410000,驻马店,驻马店市,"<span class=""text-success"">市</span>",Zhumadian,396,463000,Z,114.024736,32.980169
411681,411600,项城,项城市,"<span class=""text-danger"">区/县</span>",Xiangcheng,394,466200,X,114.87558,33.4672
411628,411600,鹿邑,鹿邑县,"<span class=""text-danger"">区/县</span>",Luyi,394,477200,L,115.48553,33.85931
411627,411600,太康,太康县,"<span class=""text-danger"">区/县</span>",Taikang,394,475400,T,114.83773,34.06376
411626,411600,淮阳,淮阳县,"<span class=""text-danger"">区/县</span>",Huaiyang,394,466700,H,114.88848,33.73211
411625,411600,郸城,郸城县,"<span class=""text-danger"">区/县</span>",Dancheng,394,477150,D,115.17715,33.64485
411624,411600,沈丘,沈丘县,"<span class=""text-danger"">区/县</span>",Shenqiu,394,466300,S,115.09851,33.40936
411623,411600,商水,商水县,"<span class=""text-danger"">区/县</span>",Shangshui,394,466100,S,114.60604,33.53912
411622,411600,西华,西华县,"<span class=""text-danger"">区/县</span>",Xihua,394,466600,X,114.52279,33.78548
411621,411600,扶沟,扶沟县,"<span class=""text-danger"">区/县</span>",Fugou,394,461300,F,114.39477,34.05999
411602,411600,川汇,川汇区,"<span class=""text-danger"">区/县</span>",Chuanhui,394,466000,C,114.64202,33.6256
411600,410000,周口,周口市,"<span class=""text-success"">市</span>",Zhoukou,394,466000,Z,114.649653,33.620357
411528,411500,息县,息县,"<span class=""text-danger"">区/县</span>",Xixian,376,464300,X,114.7402,32.34279
411527,411500,淮滨,淮滨县,"<span class=""text-danger"">区/县</span>",Huaibin,376,464400,H,115.4205,32.46614
411526,411500,潢川,潢川县,"<span class=""text-danger"">区/县</span>",Huangchuan,376,465150,H,115.04696,32.13763
411525,411500,固始,固始县,"<span class=""text-danger"">区/县</span>",Gushi,376,465200,G,115.68298,32.18011
411524,411500,商城,商城县,"<span class=""text-danger"">区/县</span>",Shangcheng,376,465350,S,115.40856,31.79986
411523,411500,新县,新县,"<span class=""text-danger"">区/县</span>",Xinxian,376,465550,X,114.87924,31.64386
411522,411500,光山,光山县,"<span class=""text-danger"">区/县</span>",Guangshan,376,465450,G,114.91873,32.00992
411521,411500,罗山,罗山县,"<span class=""text-danger"">区/县</span>",Luoshan,376,464200,L,114.5314,32.20277
411503,411500,平桥,平桥区,"<span class=""text-danger"">区/县</span>",Pingqiao,376,464000,P,114.12435,32.10095
411502,411500,浉河,浉河区,"<span class=""text-danger"">区/县</span>",Shihe,376,464000,S,114.05871,32.1168
411500,410000,信阳,信阳市,"<span class=""text-success"">市</span>",Xinyang,376,464000,X,114.075031,32.123274
411481,411400,永城,永城市,"<span class=""text-danger"">区/县</span>",Yongcheng,370,476600,Y,116.44943,33.92911
411426,411400,夏邑,夏邑县,"<span class=""text-danger"">区/县</span>",Xiayi,370,476400,X,116.13348,34.23242
411425,411400,虞城,虞城县,"<span class=""text-danger"">区/县</span>",Yucheng,370,476300,Y,115.86337,34.40189
411424,411400,柘城,柘城县,"<span class=""text-danger"">区/县</span>",Zhecheng,370,476200,Z,115.30538,34.0911
411423,411400,宁陵,宁陵县,"<span class=""text-danger"">区/县</span>",Ningling,370,476700,N,115.30511,34.45463
411422,411400,睢县,睢县,"<span class=""text-danger"">区/县</span>",Suixian,370,476900,S,115.07168,34.44539
